textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
e772b4ccc1,Dreambears were **** compared to their wicked audition,**** co,negative,night,31-45,Honduras,9904607,111890.0,89
66ee76cbc4, lol... i`ve been in Bk for over a year... going on 2 and u haven`t come yet!!!,lol...,positive,night,31-45,Panama,4314767,74340.0,58
1bdf166eff," Tis a book...called Love, **** and Tragedy. Highly interesting. Influence of classical on modern world",Highly interesting.,positive,morning,0-20,Haiti,11402528,27560.0,414
55271d7e37, Could`ve said hi. We`re off down south tho,Could`ve said hi. We`re off down south tho,neutral,noon,60-70,Bhutan,771608,38100.0,20
42265e33ee,Good morning World! Happy Star Wars Day! May the 4th be with you!,Good,positive,noon,60-70,Zambia,18383955,743390.0,25
4d576567c0,"Just eaten, and feel extremely bloated...  now for the not so fun part.","Just eaten, and feel extremely bloated...  now for the not so fun part.",negative,morning,46-60,Norway,5421241,365000.0,15
0a269cef6e, How are you today!?,How are you today!?,neutral,night,70-100,Djibouti,988000,23180.0,43
230ffd1688,yess! talking 2 a hott guy!  happy **** ****!,happy **** ****!,positive,night,31-45,Monaco,39242,1.0,26337
2ed155359e,Thank you all for your incredible support and encouragement-it means so much!! You constantly bless me & I am thankful for you!!,thankful,positive,noon,60-70,Tunisia,11818619,155360.0,76
fa020570d4," Milk, Gran Torino, Bolt, Bride Wars, New In Town (yeah I got through a few...) **** I love longhaul",love,positive,night,70-100,Thailand,69799978,510890.0,137
130872779f,Why am i even trying to go to sleep. Its 28c in here. I miss the cold winter nights,miss,negative,morning,0-20,Micronesia,115023,700.0,164
a1b0cad04b,"I`m in dire need of a second job, if you hear of anything in nightlife or food service please please please think of me",please please please think of me,positive,noon,21-30,Côte d'Ivoire,26378274,318000.0,83
7296060fa1,"got so totally lost that I had to pay for a taxi to get me back to where I was supposed to be. Yeah, something like that, lol.",lost,negative,noon,60-70,Lebanon,6825445,10230.0,667
bbd9008d6d, in bucher`s class?! i cried too!,i cried too!,negative,noon,21-30,Iran,83992949,1630000.0,52
6daf0b55b6, The fever`s gone ... Thanks Jen!,The fever`s gone ... Thanks Jen!,positive,morning,46-60,Turkmenistan,6031200,469930.0,13
c4762c335b,"Hmmm.. If I skip the grocery store and head to Walmart, I could potentially leave with so much more.","Hmmm.. If I skip the grocery store and head to Walmart, I could potentially leave with so much more.",neutral,noon,21-30,Montenegro,628066,13450.0,47
933e0c5446,Morning tweeple! I`m a bit sneezy today,sneezy to,negative,night,31-45,Morocco,36910560,446300.0,83
49e335ef7b, hey there? hope you`re all right. Just watching F1 Warm Up for GP Spain!,hope you`re all right.,positive,night,31-45,Iraq,40222493,434320.0,93
b9f42cee04,About to watch JONAS!  I love DVR! ,I love DVR!,positive,noon,60-70,Tuvalu,11792,30.0,393
c504d1f526,_g my day just hasnt been the same without ur running conversation all day,_g my day just hasnt been the same without ur running conversation all day,neutral,noon,21-30,Zambia,18383955,743390.0,25
23c29c9354, i know.. i suck.. i`m a master procrastinator  ... you guys don`t have too much fun without me,i suck.,negative,morning,0-20,Mongolia,3278290,1553560.0,2
f95148dfcf," Its great when locals stop you to ask for directions, and even better when you know the answer",even better when you know the answer,positive,night,31-45,Bolivia,11673021,1083300.0,11
d60dc677bc, i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav,fav,positive,noon,60-70,Bangladesh,164689383,130170.0,1265
03202d5628,"Full Time in tonight`s game, Ashington 0 - 5 Whitley Bay","Full Time in tonight`s game, Ashington 0 - 5 Whitley Bay",neutral,night,31-45,Russia,145934462,16376870.0,9
cf8dcb4bcb, Thank you so much for the Retweet  x,Thank you so much,positive,night,70-100,Netherlands,17134872,33720.0,508
5ed1b905f6, Defeated by a Polo,Defeated,negative,noon,21-30,Togo,8278724,54390.0,152
3caad6313b,"Sighs, well I accidentally clicked back space on my mouse",accidentally,negative,noon,60-70,Switzerland,8654622,39500.0,219
6a9ce86df4,LOVED Britain`s got talent last night!  Shaun and Greg were both amazing!  Were they HOT too..can`t say I noticed?!!,LOVED,positive,night,31-45,Cabo Verde,555987,4030.0,138
4e815dd602, im not at litle oven tonight,im not at litle oven tonight,neutral,noon,21-30,Moldova,4033963,32850.0,123
0f85b260b4,Good night peeps! Give to your mom`s the greatest love you have   ****,greatest love,positive,night,31-45,Pakistan,220892340,770880.0,287
d5c65f263f,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,neutral,morning,0-20,Bosnia and Herzegovina,3280819,51000.0,64
279f439b0f,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!",I would sleep good!  ...RICE!!! Lmao!,positive,morning,0-20,Guinea,13132795,246000.0,53
7096e797f5,  16 too   crazy about miley and JB and in love with Nick Jonas haha,in lo,positive,noon,60-70,Tunisia,11818619,155360.0,76
13bea3b5b1,Perfect way to end a totally boring day? Sleep. Goodnight,Perfect way to end a totally boring day? Sleep. Goodnight,neutral,morning,0-20,Indonesia,273523615,1811570.0,151
3756f5fea8, haha its awesome i always have to use it when i eat,s awesome,positive,morning,0-20,Haiti,11402528,27560.0,414
6616446c9e,"it might be sunny today, but alas, new product must make it to Etsy!","it might be sunny today, but alas, new product must make it to Etsy!",neutral,noon,60-70,Bulgaria,6948445,108560.0,64
706981933,"Wow, my phone was blowing up with tweets all day. Now that I`m home, it`s a ghost town! Guess I`ll do some chores in my apt. & go to bed.","Wow, my phone was blowing up with tweets all day. Now that I`m home, it`s a ghost town! Guess I`ll do some chores in my apt. & go to bed.",neutral,morning,0-20,Cambodia,16718965,176520.0,95
99454c7e40, no probs(: and yeah im still sick. no school today  lol. feel really **** but thats because im dancing lol . thanks,no probs(: and yeah im still sick. no school today  lol. feel really **** but thats because im dancing lol . thanks,neutral,morning,46-60,Mali,20250833,1220190.0,17
d635eff196,  i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,ere AMAZIN,positive,night,31-45,Equatorial Guinea,1402985,28050.0,50
a91ae520ff,at BIF.... i love this buliding....,love,positive,morning,0-20,Mongolia,3278290,1553560.0,2
df7eca3b6b,"forecast in sf for friday, may 29: 66 degrees.","forecast in sf for friday, may 29: 66 degrees.",neutral,morning,0-20,Afghanistan,38928346,652860.0,60
6a34a8a3cc, Ready and waiting Donnie   We love you too,We lov,positive,night,31-45,Brazil,212559417,8358140.0,25
830204562f, waaaaayyyyy too hot for that,too hot,negative,night,31-45,Netherlands,17134872,33720.0,508
53970e938f,is feeling so giddy and wanna go home.,giddy,negative,morning,0-20,Jamaica,2961167,10830.0,273
a24c1d14d7,http://twitpic.com/67nxe - Yeah..I`m bored XD I pic up this photo when I still have my guitar..today my mum steam me it  I miss Nameless..,miss,negative,morning,46-60,Mali,20250833,1220190.0,17
66176887ed,"even though it`s only 7am on Saturday morning, it feels like the weekend is already over. btw I`m awake because I had a bad dream..",it feels like the weekend is already over. btw I`m awake because I had a bad dream..,negative,night,70-100,Antigua and Barbuda,97929,440.0,223
176dae0780,"While I remember, Nerd Hurdles rocks  Especially the tale of the currency of ironpoodonia","While I remember, Nerd Hurdles rocks  Especially the tale of the currency of ironpoodonia",neutral,night,70-100,Guatemala,17915568,107160.0,167
0fe0464b08,Let me google that for you http://lmgtfy.com/,Let me google that for you http://lmgtfy.com/,neutral,night,31-45,Zimbabwe,14862924,386850.0,38
fa75ef0af9,oooh harlow is so sweet,so sweet,positive,morning,0-20,Brunei,437479,5270.0,83
652e299cd6,Pug just woke me from an incredible sleep!,Pug just woke me from an incredible sleep!,negative,night,31-45,Bolivia,11673021,1083300.0,11
9389b2e59d," LOL. dood, i love you and miss you.",i love you and miss you.,neutral,night,70-100,Marshall Islands,59190,180.0,329
a9d6916903,Got really sick today  text me later. Nap time,sick,negative,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
a399305e8d,R.i.p. to my lil sis`s cousins babyfather Jimmy aka GemStar,R.i.p. to,negative,morning,46-60,Mauritania,4649658,1030700.0,5
d17022a3bc," thanks, u 2!!! Idk if Im going or not... I don`t feel like getting all dress up and doing my hair!!!  LOL","thanks, u 2!!! Idk if Im going or not... I don`t feel like getting all dress up and doing my hair!!!  LOL",neutral,noon,21-30,Montenegro,628066,13450.0,47
f878e15255," I will take pics soon :] Also, I would hang out with you everyday if we lived near each other","I will take pics soon :] Also, I would hang out with you everyday if we lived near each other",neutral,morning,46-60,Lithuania,2722289,62700.0,43
ceae6a78a2,fed up of pain now,fed up of pain now,negative,morning,0-20,Ireland,4937786,68890.0,72
3e31b98ce2, I know it`s just a sprain. It`s a repetitive injury for me.,injury,negative,noon,21-30,Cyprus,1207359,9240.0,131
7c957d8a25,"god, brera, why is your plot twist going to **** everything up i can feel it",**** everything,negative,noon,21-30,El Salvador,6486205,20720.0,313
d7f89cb7a4,If you save these pix from the Today show please credit www.wireimage.com Thanks,Thanks,positive,night,70-100,Finland,5540720,304000.0,18
335402efad,_Johnson: have a good night,good,positive,night,70-100,Finland,5540720,304000.0,18
02f2810c41,Its 11:11  make a wish,Its 11:11  make a wish,neutral,morning,0-20,Afghanistan,38928346,652860.0,60
1db1522acd,Demoing with Gary burr!!! So excited to get some 'girls' music on tape!! Missing Tayla,excited,positive,night,70-100,Ghana,31072940,227540.0,137
06e9a74ff7,is gutted she isnt going out tonight,gutted,negative,morning,46-60,Ireland,4937786,68890.0,72
f7d6f39e3f,taking requests for nkkairplay,taking requests for nkkairplay,neutral,noon,60-70,Azerbaijan,10139177,82658.0,123
1e8e9c0d23,  that`s bad luck!,that`s bad luck!,negative,noon,21-30,Oman,5106626,309500.0,16
aca0127b54, ...i had a yay moment today  YAY hope you did too!,YAY,positive,night,70-100,Canada,37742154,9093510.0,4
26ab46f249,"Welcome  !!! Let me suggest to you  and . You`ll love `em! In other news, my algae fish died today","Welcome  !!! Let me suggest to you  and . You`ll love `em! In other news, my algae fish died today",neutral,noon,21-30,Montenegro,628066,13450.0,47
f302b6472e,On the phone with the bank.,On the phone with the bank.,neutral,night,31-45,Bolivia,11673021,1083300.0,11
70e28e6462,Still totally excited that my oldest friend  has twitter. I luff my Spencer! Even though he has rabies,Still totally excited,positive,noon,60-70,Moldova,4033963,32850.0,123
de7f5b01cf,"The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window.....","The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window.....",negative,noon,60-70,South Sudan,11193725,610952.0,18
000a596b74,wah....American Chocolate Cheese Cake for my chweet mummy ! muaxxx,Cheese Cake for my chweet mummy ! muaxxx,positive,night,31-45,Barbados,287375,430.0,668
8af2c2890d, you are adorable,you are adorable,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
302428f0e1,Checked if there`s a new comment on friendster!,Checked if there`s a new comment on friendster!,neutral,morning,46-60,Belarus,9449323,202910.0,47
b555c2845e,Ugh. Another 'what day is it today?' (5 most uttered words last 2 weeks for me) - Missed a 10 yr old birthday & it was even on my iCal.,Ugh. Another 'what day is it today?' (5 most uttered words last 2 weeks for me) - Missed a 10 yr old birthday & it was even on my iCal.,negative,morning,46-60,Mali,20250833,1220190.0,17
98ee2a131a, ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,odd weather,negative,noon,60-70,Chad,16425864,1259200.0,13
f21fb7a773,Just got home from the BEA & it was kinda boring (2 me) this year  but hung out with some GREAT authors & co-workers!,Just got home from the BEA & it was kinda boring (2 me) this year  but hung out with some GREAT authors & co-workers!,neutral,morning,0-20,Yemen,29825964,527970.0,56
2a6e4e12f9, But but I dun wanna,But but I dun wanna,neutral,noon,21-30,Togo,8278724,54390.0,152
14f9934b37,I am now Vice President of Social and Cultural Affairs at Southwestern College,I am now Vice President of Social and Cultural Affairs at Southwestern College,neutral,morning,0-20,Bosnia and Herzegovina,3280819,51000.0,64
123609b828,_rothlisberger That`s **** awesome!  *bookmark*,That`s **** awesome!,positive,night,70-100,Panama,4314767,74340.0,58
07e13e7f41," Thanks, Wookie-man.  I test stuff out on you. lol","Thanks, Wookie-man.  I test stuff out on you. lol",positive,morning,46-60,Yemen,29825964,527970.0,56
ff354645af, Am happy to provide backup support for all murderous rampages,Am happy,positive,night,31-45,Finland,5540720,304000.0,18
1816dab1c5,watching short stack tv,watching short stack tv,neutral,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40
86b04a0f68,If I loved this any more I`d streak thru the hood damnit ! I`m pumped,If I loved this any more I`d streak thru the hood damnit ! I`m pumped,neutral,morning,46-60,Malawi,19129952,94280.0,203
24b92dfc1e,@ 5 happiness (chinese) totally disappointed  the food is USUALLY good *FAIL*,disappointed,negative,noon,21-30,South Sudan,11193725,610952.0,18
a9f9dcfbc6, bye selena!!! too bad i didnt get to talk to u while u were here,! too bad,negative,noon,21-30,Togo,8278724,54390.0,152
9afcd8fb3f,_ Sounds like you got a fan in Danstorce.,Sounds like you got a fan,positive,morning,0-20,Micronesia,115023,700.0,164
